"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
2839790																				1842	7248	34890		4598				3110					0	13744	0	4348				
2845755																				5223	0	14827		2379				1908					0	5317	0	0	Lease accounting standard North Olive Branch	Lease accounting standard Boca Branch		
2845782																				90	0	801		665				46					0	0	0	0				
2847085																				224	1607	4555		137				951					0	1636	0	0				
2847142																				1556	7546	18401		2909				6390					0	0	0	0				
2849285																				2083	2984	8578		1423				2088					0	0	0	0				
2849463																				3532	1143	18509		1531				2546					0	5481	0	4276				
2849801																			0	16046	16252	106288	1967	10544	0	0	0	11306	6448	0	0	0	0	42894	0	9246				
2850722																			2026	0	0	29967	0	5349	1814	0	0	24618	0	0	0	0	0	0	0	0	Receivable from affiliate			
2850768																			0	325	5881	16354	423	446	0	0	0	1186	0	0	0	0	0	6193	0	2323				
2855866																				382	0	5857		3799				1676					0	0	0	0				
2857600																				1489	6277	18112		753				1421					0	8172	0	0				
2858492																				6553	0	13619		4657				2409					0	0	0	0				
2858960																			673	20157	28750	174830	8895	91764	0	0	0	34159	0	5489	2701	0	0	0	0	0				
2860039																				195	3331	8225		135				604					0	0	3960	0				
2860271																				2131	0	10618		512				1580					0	5340	0	1055				
2860459																				5945	0	17582		10175				1462		8773			0	0	0	0				
2861317																				679	494	10739		1753				969					0	6502	0	342				
2867337																				21693	15116	68745	4133	6890	2753			8022					0	17024	0	0	Miscellaneous assets			
2869162																				1800	4707	17560		1638				3044					0	6371	0	0				
2871099																				2332	6493	21238		583				2442					0	7257	1000	1131				
2871558																				651	2015	9788		511				1233					0	4247	0	1131				
2873598																				95	1411	6599		1207				290					0	3596	0	0				
2877345																				8980	1175	36175	804	8799				3246	6546				0	13975	0	0				
2877484																			0	62	0	507	113	381	266	0	0	64	0	0	0	0	0	0	0	0	Right of Use Asset (lease)			
2877831																				557	2719	9205		763				865					0	4301	0	0				
2877840																				3095	2617	11486		1432				4342					0	0	0	0				
2880019																				476	0	20382		16918				2988					0	0	0	0				
2881445																				0	971	8173		7015				187			4038		0	0	0	0				
2882983																				1542	448	5181		435				2750					6	0	0	0				
2883971																				1082	467	6100		3451				1100					0	0	0	0				
2887399																				3144	1410	8995		2949				1086					0	406	0	0				
2889227																				28	194	1125		82				821					0	0	0	0				
2891622																				919	0	119473		110836				6112	13944				0	1606	0	0				
2897633																				757	4305	11095		217				1193					0	4623	0	0				
2901558																				119	272	666		154				121					0	0	0	0				
2903123																				2828	2262	15549	615	1877				2427		99	342		0	0	0	6155				
2905761																				90	795	2568		153				212					0	1318	0	0				
2907019																				552	892	4282		937				1901					0	0	0	0				
2907439																				5272	2025	10390	943	1589	534			1504					0	0	0	0	Deposits			
2912750																				83	0	1951		149				1719					0	0	0	0				
2913702																				4013	2176	12627	453	581				1164					0	4693	0	0	TAX CREDITS RECEIVABLE			
2914268																				0	1419	7324		5905				0					0	0	0	0				
2914727																				898	1066	6017	360	735				3318					0	0	0	0	Federal Tax Payable	State Tax Payable		
2915461																				2390	0	39623		2514				4429					0	30290	0	0				
2916534																				1961	0	4902		1392				1549					0	0	0	0				
2916963																			0	14027	0	20898	0	4942	0	0	0	1929	0	0	4942	0	0	0	0	0				
2917184																				704	0	4311		162				423					0	3022	0	0				
2917317																			1813	17250	78246	485553	11758	130689	35029	34628	47461	94782					0	163717	0	869	Lottery and security receivable	derivative asset / tax deposits	Misc receivables and deposits	
2919898																				2074	4647	27564	397	1886	796			2579					0	10860	0	5518	Paticipation Payments Clearing			
2920287																				348	0	3004		204				582					0	1870	0	0				
2920773																				1511	4261	30793		4034				3233					0	17754	0	0	Right to Use Leased Assets			
2921211																				737	4073	13969		2426				957					0	5776	0	0				
2921622																				171	0	695		79				445					0	0	0	0				
2921659																				0	2088	28543		22285				4170					0	0	0	0				
2925620																				2982	211	13875		1199				1286					0	8197	0	0				
2925666																			0	116931	193724	1976062	0	591154	238011	0	0	177347	148310	0	0	0	0	842510	6565	47831	CRA Investments			
2929392																				1762	5990	11838		1642				2444					0	0	0	0				
2938198																				17182	26998	103744		30014	19047			26534					0	1816	0	1200	Operating Lease Equipment			
2938769																			83	601	1710	8851	18	125				1082					0	3972	0	1361				
2939001																				685	0	4923		321				334					0	1967	0	1616				
2939391																				316	1986	6884		144				1087					0	3351	0	0				
2941068																				47829	45735	324823		38885	16113			24151					0	160519	3260	4444	Deferred Comp			
2943615																				459	2243	13885		2332				2284					0	6567	0	0				
2947556																				0	108	6259		5665				486					0	0	0	0				
2948058																				3043	9623	28035		4643				2878					0	7848	0	0				
2948423																				1167	5585	15238		712				1848					0	5926	0	0				
2949970																				1985	564	3883		756				578					0	0	0	0				
2953418																				884	3246	8194	474	2282	1371			1782					0	0	0	0	DUE FROM - LENDING CLUB			
2954059																				31751	16749	145648	7170	8164				16175					0	2657	70152	0				
2954497																				608	4107	17149		4882				1062					0	5041	1449	0				
2958972																				3467	5003	30430		1686				4524					0	15750	0	0				
2960555																				0	1836	5951		880				1403					0	1832	0	0				
2960788																				75	0	416		319				22					0	0	0	0				
2963266																				8701	8981	55280	534	1876				8038			1150		0	24375	0	3309				
2963275																				537	2992	6800		371				538					0	2362	0	0				
2963864																				604	3535	10183		807				1122					0	0	4115	0				
2967796																			0	229	3610	8951	227	236	0	0	0	582	0	0	0	0	0	2093	0	2201				
2970657																				10071	8816	35382		1733	975			12723					0	2039	0	0	Non-equities investments			
2973041																				324	3810	5822		725				56					0	907	0	0	FEES RECEIVABLE			
2973386																				0	4368	58028		53400				260					0	0	0	0				
2980209																			0	8000	804000	1915000	576000	876000	0	0	0	227000	0	0	0	0	0	0	0	0				
2986407																				35032	10148	111417		14779		8810		6676					0	39229	0	5553		Investment in LIHTC Program		
2989006																				1065	0	10004		314				2505					0	6120	0	0				
2992547																				0	9229	22642		13151				262					0	0	0	0				
2997216																				2348	5598	14378		450				1495					0	2740	0	1747				
2997748																				2322	3911	9303		1238				1832					0	0	0	0				
2998576																				14302	0	61294		24341				16273					0	6378	0	0				
3005097																				108	0	2929		437				572					0	1039	0	773				
3010363																				479	1756	7253		240				1057					0	2438	0	1283				
3015939																				644	2000	9887		4663				2580					0	0	0	0				
3016347																			0	3432	1669	40228	1285	2305	0	0	0	6668	0	0	0	0	0	24417	0	1737				
3017081																				0	10289	36019		24830				900					0	0	0	0				
3019982																			0	4057	8750	61862	1638	18816	5010	4015	0	3699	6975	8	1170	0	0	25763	0	777	Small Business Investment Companies	Low Income Housing Tax Credit		
3020447																				938	0	3651		170				2543					0	0	0	0				
3022610																				1819	0	4789		404				1160					0	729	0	677				
3025929																				634	1933	5253		178				817					0	1691	0	0				
3027763																				4660	147	6268		388				1073					0	0	0	0				
3029253																				0	111	1903		1777				15					0	0	0	0				
3029589																				9380	16287	84166		21448				10213					0	26838	0	0	Total accrued income tax r/c from RC-G to RC-F			
3032833																				117	189	893		110				477					0	0	0	0				
3034257																				615	2264	7839	316	475				2181					0	2304	0	0				
3034695																				3596	5103	24098		2308				2967					0	10124	0	0				
3039636																				3200	4940	24397		1775				3080					0	11402	0	0				
3040418																				204	4227	24002		17059	4565			2512			8925		0	0	0	0	CAPITALIZE-WIP			
3041358																				158	0	1585		216				1211					0	0	0	0				
3042234																				1401	0	14041	212	537				3542		16	309		0	6452	0	2109				
3045383																				541	0	28089		27548				0					0	0	0	0				
3047659																				5818	4398	45178		3709				3996					0	25890	0	1367				
3048487																				3079	7561	21490		902				1772					0	4869	0	3307				
3049635																				429	0	8058		76				1847					0	1313	0	4393				
3049729																			0	0	4	240	65	106	0	0	0	130	0	0	0	0	0	0	0	0	0			
3052813																				7100	4060	26242	1101	2856				3780					0	8446	0	0				
3066025	0	900	794	22154	0	20459	0	0	0	1	0	0	18329	0	0	0	0	0																						
3067929																				2023	0	2797		238				536					0	0	0	0				
3068579																				4360	19472	56441	2715	3288				3257					0	25126	938	0				
3070545																				1112	8844	22357		1049				3312					0	8040	0	0				
3075474																				413	3412	21722		573				1993					0	15331	0	0				
3076220																				29158	38187	233068		130475				35248					0	0	0	0				
3076248																			0	52706	37609	257728	0	26909	0	0	0	140504	0	0	8876	0	0	0	0	0				
3076453																				24409	12475	85096		2351				7195					0	33258	0	5408				
3076604																				1937	6104	13854	1067	3086	1193			2727					0	0	0	0	BROKERAGE ACCOUNT RECEIVABLE			
3089752																				391	162	1803		1141				109					0	0	0	0				
3090833																				599	0	1587		231				757					0	0	0	0				
3102893																				414	0	850		172				264					0	0	0	0				
3103591																			0	156	1153	2003	0	30	0	0	0	664	0	0	0	0	0	0	0	0				
3109043																				10117	8933	110262		24445				15648	10192				0	25257	0	25862				
3109146																				17558	10750	105044	15953	63249	38188			13487					0	0	0	0	Mark to Market Gain  on Swaps			
3110197																				18371	6833	115284		21748				55363					0	11804	1165	0				
3116519																				1438	258	3121		319				1106					0	0	0	0				
3120646																				929	6065	14844		186				2852					0	4812	0	0				
3120897																				435	0	1467	111	663				369					0	0	0	0				
3122994																				880	0	7671		2337				4454					0	0	0	0				
3125315																				309	2425	9145		383				908					0	5120	0	0				
3125557																				1086	0	13614		1044				2318					0	7608	1558	0				
3128923																				0	80	7496		1297				1123					0	4996	0	0				
3131400																				1695	2395	5789		417				1282					0	0	0	0				
3134399																				68	861	7196		1742				445					0	4080	0	0				
3134698																				718	0	11300		1351				3116					0	6115	0	0				
3138146																			0	219796	354682	2200024	0	1092716	0	0	0	348331	0	0	0	0	0	133997	0	50502				
3139321																				0	1395	3625		87				319					0	1824	0	0				
3140822																				3594	0	18659		574				4047					0	10444	0	0				
3141726																				9234	18301	59731	939	1779				3925					0	26492	0	0				
3145797																				4521	3892	30178		3316				2718					0	0	0	15731				
3146150	0	6305	40341	121037	0	14094	0	0	0	8920	7073	0	5522	0	0	51377	0	0		6305																				
3148613																				851	0	5909		148				497					0	4413	0	0				
