IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type
1191352.0,27254.0,0.0,11737.0,61204052.0,WAYCROSS BANK & TRUST,501 TEBEAU STREET ,WAYCROSS,GA,315013653.0,51.0
1211371.0,27290.0,21530.0,0.0,21311529.0,SARATOGA NATIONAL BANK AND TRUST COMPANY,171 SOUTH BROADWAY ,SARATOGA SPRINGS,NY,12866.0,41.0
1216022.0,27314.0,715044.0,15044.0,124085008.0,SYNCHRONY BANK,"170 ELECTION ROAD, SUITE 125 ",DRAPER,UT,84020.0,41.0
1216321.0,27332.0,0.0,0.0,36002247.0,REPUBLIC FIRST BANK DBA REPUBLIC BANK,50 S. 16TH STREET TWO LIBERTY PLACE,PHILADELPHIA,PA,19102.0,41.0
1216826.0,27330.0,0.0,0.0,322286803.0,SILVERGATE BANK,"4250 EXECUTIVE SQUARE, SUITE 300 ",LA JOLLA,CA,92037.0,41.0
1218446.0,27351.0,0.0,0.0,101104805.0,BANKERS' BANK OF KANSAS,"555 NORTH WOODLAWN BLVD, BLDG 5 ",WICHITA,KS,67208.0,51.0
1222519.0,27381.0,0.0,12211.0,62203955.0,FIRST METRO BANK,406 WEST AVALON AVENUE ,MUSCLE SHOALS,AL,35661.0,51.0
1222948.0,27362.0,0.0,15188.0,71114763.0,PRAIRIE STATE BANK & TRUST,3751 WEST WABASH ,SPRINGFIELD,IL,62711.0,41.0
1225752.0,27409.0,0.0,0.0,81006201.0,COMMERCIAL BANK,2330 WEST PORT PLAZA DRIVE ,SAINT LOUIS,MO,63146.0,51.0
1225761.0,27389.0,21099.0,0.0,122402421.0,WELLS FARGO NATIONAL BANK WEST,4455 SPRING MOUNTAIN ROAD ,LAS VEGAS,NV,89102.0,31.0
1225798.0,27385.0,0.0,11726.0,236074855.0,PORT RICHMOND SAVINGS,2522 EAST ALLEGHENY AVENUE ,PHILADELPHIA,PA,19134.0,51.0
1228034.0,27394.0,0.0,0.0,103102106.0,FIRST BANK & TRUST COMPANY,923 WEST MAIN STREET ,DUNCAN,OK,73533.0,51.0
1229198.0,32606.0,22241.0,0.0,101189121.0,"UNIVERSITY NATIONAL BANK OF LAWRENCE, THE",1400 KASOLD DRIVE ,LAWRENCE,KS,66049.0,51.0
1293078.0,27398.0,0.0,0.0,111916656.0,PEOPLES BANK,35 SOUTH PLAZA ,PARIS,TX,75460.0,51.0
1356768.0,27408.0,0.0,0.0,11302742.0,ENTERPRISE BANK AND TRUST COMPANY,222 MERRIMACK STREET ,LOWELL,MA,1852.0,41.0
1369870.0,27479.0,21882.0,0.0,11060262.0,FIRST FINANCIAL TRUST NATIONAL ASSOCIATION,380 WASHINGTON STREET ,WELLESLEY,MA,2481.0,51.0
1386251.0,27476.0,0.0,0.0,103003632.0,BANCFIRST,"101 NORTH BROADWAY, SUITE 200 ",OKLAHOMA CITY,OK,73102.0,41.0
1387203.0,26891.0,0.0,0.0,291971391.0,LIBERTY BANK MINNESOTA,2842 2ND STREET SOUTH ,SAINT CLOUD,MN,56301.0,51.0
1387605.0,32647.0,0.0,8567.0,273970682.0,NORTHWEST BANK,705 GRAND AVENUE ,SPENCER,IA,51301.0,51.0
1390324.0,27506.0,0.0,0.0,44102647.0,STANDING STONE BANK,137 WEST WHEELING ST. ,LANCASTER,OH,43130.0,51.0
1391778.0,27499.0,0.0,0.0,31101282.0,COMENITY BANK,ONE RIGHTER PARKWAY ,WILMINGTON,DE,19803.0,41.0
1394621.0,27510.0,0.0,17438.0,62204019.0,METRO BANK,800 MARTIN STREET SOUTH ,PELL CITY,AL,35128.0,51.0
1394676.0,27471.0,25151.0,0.0,124071889.0,AMERICAN EXPRESS NATIONAL BANK,115 WEST TOWNE RIDGE PARKWAY ,SANDY,UT,84070.0,31.0
1396764.0,27503.0,0.0,0.0,26011921.0,"BERKSHIRE BANK, THE",4 EAST 39TH STREET ,NEW YORK,NY,10016.0,51.0
1397471.0,91280.0,0.0,0.0,82001687.0,BANK OF LITTLE ROCK,200 NORTH STATE STREET ,LITTLE ROCK,AR,72201.0,51.0
1402384.0,27560.0,0.0,0.0,62204022.0,NORTH ALABAMA BANK,13914 HIGHWAY 231-431 NORTH ,HAZEL GREEN,AL,35750.0,51.0
1404481.0,27496.0,0.0,16498.0,53202114.0,BANK OF THE LOWCOUNTRY,1100 NORTH JEFFERIES BLVD ,WALTERBORO,SC,29488.0,51.0
1404883.0,27556.0,0.0,0.0,71005254.0,BURLING BANK,141 WEST JACKSON BOULEVARD ,CHICAGO,IL,60604.0,51.0
1412619.0,27552.0,0.0,10064.0,21207154.0,1ST CONSTITUTION BANK,2650 ROUTE 130 ,CRANBURY,NJ,8512.0,51.0
1412712.0,27572.0,21699.0,0.0,122241802.0,"COMMUNITY WEST BANK, NATIONAL ASSOCIATION",5827 HOLLISTER AVENUE ,GOLETA,CA,93117.0,51.0
1414819.0,32718.0,0.0,13285.0,67011456.0,HELM BANK USA,999 BRICKELL AVENUE ,MIAMI,FL,33131.0,41.0
1416279.0,32957.0,708672.0,8672.0,11052500.0,"PRUDENTIAL BANK AND TRUST, FSB",280 TRUNBULL STREET ,HARTFORD,CT,6103.0,51.0
1418255.0,32908.0,0.0,0.0,322286489.0,TUSTIN COMMUNITY BANK,"13891 NEWPORT AVENUE, SUITE 100 ",TUSTIN,CA,92780.0,51.0
1429028.0,34456.0,23183.0,0.0,111302600.0,"KEYSTONE BANK, NATIONAL ASSOCIATION","11500 BEE CAVE ROAD, SUITE 150 ",AUSTIN,TX,78738.0,51.0
1435092.0,34014.0,22807.0,0.0,111317569.0,TEXAS NATIONAL BANK,400 E BROADWAY ,SWEETWATER,TX,79556.0,51.0
1436071.0,32737.0,0.0,12643.0,63113879.0,DRUMMOND COMMUNITY BANK,1627 NORTH YOUNG BOULEVARD ,CHIEFLAND,FL,32626.0,41.0
1436204.0,32779.0,0.0,0.0,121141877.0,BANK OF MARIN,504 TAMALPAIS DRIVE ,CORTE MADERA,CA,94925.0,41.0
1439456.0,32745.0,0.0,0.0,81006434.0,ROCKWOOD BANK,219 THRESHER DRIVE ,EUREKA,MO,63025.0,51.0
1440117.0,32838.0,0.0,14971.0,53202130.0,COMMUNITY FIRST BANK INC.,3685 BLUE RIDGE BLVD ,WALHALLA,SC,29691.0,51.0
1443266.0,25178.0,24077.0,0.0,121141822.0,"BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION",555 CALIFORNIA STREET ,SAN FRANCISCO,CA,94104.0,31.0
1444021.0,32961.0,22121.0,0.0,121045122.0,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION",400 HOWARD STREET ,SAN FRANCISCO,CA,94105.0,31.0
1445943.0,32912.0,0.0,0.0,42104168.0,"WHITAKER BANK, INC",2001 PLEASANT RIDGE DRIVE ,LEXINGTON,KY,40509.0,41.0
1447639.0,32941.0,0.0,0.0,112017619.0,WESTSTAR BANK,500 NORTH MESA STREET ,EL PASO,TX,79901.0,51.0
1456501.0,32992.0,24908.0,0.0,26014630.0,"MORGAN STANLEY BANK, N.A.","201 SOUTH MAIN STREET, 5TH FLOOR ",SALT LAKE CITY,UT,84111.0,31.0
1458608.0,32974.0,0.0,9265.0,265070435.0,GULF COAST BANK AND TRUST COMPANY,200 ST. CHARLES STREET ,NEW ORLEANS,LA,70130.0,41.0
1459717.0,33005.0,0.0,0.0,81025198.0,FCB BANKS,800 BELTLINE ROAD ,COLLINSVILLE,IL,62234.0,41.0
1459735.0,33009.0,0.0,0.0,31100872.0,COUNTY BANK,19927 SHUTTLE ROAD SUITE A1,REHOBOTH BEACH,DE,19971.0,51.0
1459799.0,33010.0,0.0,16315.0,61103849.0,FIRST PEOPLES BANK,105 CHIPLEY STREET ,PINE MOUNTAIN,GA,31822.0,51.0
1462986.0,33013.0,23006.0,0.0,122086944.0,ASIAN PACIFIC NATIONAL BANK,333 WEST VALLEY BOULEVARD ,SAN GABRIEL,CA,91776.0,51.0
1469677.0,33119.0,0.0,0.0,42102160.0,"HERITAGE BANK, INC.",456 COMMONWEALTH AVENUE ,ERLANGER,KY,41018.0,41.0
1470150.0,33131.0,22351.0,0.0,291271305.0,FIRST FARMERS & MERCHANTS NATIONAL BANK,114 SOUTH PARK STREET ,FAIRMONT,MN,56031.0,41.0
1474309.0,32968.0,0.0,0.0,62104070.0,COMMUNITY BANK & TRUST-ALABAMA,202 NORTH POWELL STREET ,UNION SPRINGS,AL,36089.0,51.0
1478231.0,33137.0,0.0,0.0,75912673.0,CORNERSTONE COMMUNITY BANK,2090 WISCONSIN AVENUE ,GRAFTON,WI,53024.0,51.0
1479470.0,33136.0,0.0,0.0,31302528.0,WOODLANDS BANK,2450 EAST THIRD STREET ,WILLIAMSPORT,PA,17701.0,51.0
1481745.0,33204.0,0.0,0.0,91905680.0,PREMIER BANK MINNESOTA,316 OAK STREET ,FARMINGTON,MN,55024.0,51.0
1481754.0,33202.0,0.0,0.0,91905664.0,PREMIER BANK ROCHESTER,421 FIRST AVENUE SOUTHWEST ,ROCHESTER,MN,55902.0,51.0
1492817.0,18474.0,0.0,0.0,101102564.0,FIRST KANSAS BANK,101 NORTH MAIN STREET ,HOISINGTON,KS,67544.0,41.0
1493319.0,33103.0,708857.0,8857.0,321071161.0,"GATEWAY BANK, F.S.B.",360 8TH STREET ,OAKLAND,CA,94607.0,51.0
1494482.0,33183.0,0.0,0.0,125108175.0,SOUND BANKING COMPANY,6107 LAKE GROVE STREET SOUTHWEST ,LAKEWOOD,WA,98499.0,51.0
1494914.0,33188.0,0.0,0.0,26011963.0,SHINHAN BANK AMERICA,"475 PARK AVENUE SOUTH, 4TH FLOOR ",NEW YORK,NY,10016.0,41.0
1629903.0,27102.0,23250.0,0.0,271250087.0,"ASSOCIATED TRUST COMPANY, NATIONAL ASSOCIATION",815 NORTH WATER STREET ,MILWAUKEE,WI,53202.0,41.0
1718188.0,33216.0,0.0,0.0,125200934.0,NORTHRIM BANK,3111 C STREET ,ANCHORAGE,AK,99503.0,51.0
1718469.0,33111.0,708876.0,8876.0,107089335.0,COLORADO FEDERAL SAVINGS BANK,"8400 EAST PRENTICE AVENUE, SUITE 840 ",GREENWOOD VILLAGE,CO,80111.0,41.0
1820979.0,33239.0,22281.0,0.0,41248863.0,"TRUST COMPANY OF TOLEDO, NATIONAL ASSOCIATION, THE",1630 TIMBERWOLF DR ,HOLLAND,OH,43528.0,41.0
1826382.0,32907.0,0.0,11195.0,74912344.0,"MORRIS PLAN COMPANY OF TERRE HAUTE, THE",817 WABASH AVENUE ,TERRE HAUTE,IN,47807.0,51.0
1836701.0,33380.0,0.0,0.0,104000469.0,ENTERPRISE BANK,12800 WEST CENTER ROAD ,OMAHA,NE,68144.0,51.0
1842065.0,33306.0,0.0,0.0,71006486.0,CIBC BANK USA,120 SOUTH LA SALLE STREET ,CHICAGO,IL,60603.0,41.0
1852569.0,33316.0,0.0,0.0,121405212.0,"ANZ GUAM, INC.","424 WEST O'BRIEN DRIVE, SUITE 112 ",HAGATNA,GU,96910.0,51.0
1862719.0,33405.0,0.0,9640.0,65002289.0,FIRST BANK AND TRUST,909 POYDRAS ST ,NEW ORLEANS,LA,70112.0,51.0
1863097.0,33418.0,22210.0,0.0,11701987.0,LEDYARD NATIONAL BANK,320 MAIN STREET ,NORWICH,VT,5055.0,41.0
1864197.0,33457.0,0.0,0.0,121142119.0,OAK VALLEY COMMUNITY BANK,125 NORTH THIRD AVENUE ,OAKDALE,CA,95361.0,41.0
1867983.0,33440.0,0.0,0.0,63114001.0,CITIZENS FIRST BANK,1050 LAKE SUMTER LANDING ,THE VILLAGES,FL,32162.0,41.0
1872941.0,33450.0,0.0,0.0,104900527.0,ARBOR BANK,911 CENTRAL AVENUE ,NEBRASKA CITY,NE,68410.0,51.0
1872996.0,33458.0,0.0,0.0,75912712.0,MONONA BANK,5515 MONONA DRIVE ,MONONA,WI,53716.0,51.0
1879016.0,33470.0,0.0,0.0,82901745.0,TODAY'S BANK,432 HARMONY ROAD ,HUNTSVILLE,AR,72740.0,51.0
1883321.0,26312.0,715660.0,15660.0,122241255.0,"FIRST AMERICAN TRUST, FSB",5 FIRST AMERICAN WAY ,SANTA ANA,CA,92707.0,41.0
1885932.0,33492.0,0.0,14969.0,65003592.0,CRESCENT BANK & TRUST,1100 POYDRAS STREET ,NEW ORLEANS,LA,70163.0,41.0
1890525.0,33503.0,0.0,12989.0,21210057.0,UNITY BANK,64 OLD HIGHWAY 22 ,CLINTON,NJ,8809.0,51.0
1892154.0,33506.0,22327.0,12428.0,61204735.0,FIRST NATIONAL BANK OF COFFEE COUNTY,420 SOUTH MADISON AVE. ,DOUGLAS,GA,31533.0,51.0
1893049.0,33497.0,0.0,0.0,111994377.0,"CHARLES SCHWAB PREMIER BANK, SSB",3000 SCHWAB WAY ,WESTLAKE,TX,76262.0,31.0
1914421.0,33542.0,0.0,0.0,124302914.0,ROCK CANYON BANK,215 WEST 2230 NORTH ,PROVO,UT,84604.0,41.0
1917301.0,27589.0,25149.0,14238.0,71925334.0,"LAKE FOREST BANK & TRUST COMPANY, NATIONAL ASSOCIATION",727 NORTH BANK LANE ,LAKE FOREST,IL,60045.0,31.0
1918344.0,33539.0,0.0,0.0,122042205.0,PREFERRED BANK,"601 SOUTH FIGUEROA STREET, 29TH FLOOR ",LOS ANGELES,CA,90017.0,41.0
1929247.0,33555.0,22311.0,0.0,63116737.0,"SOUTH STATE BANK, NATIONAL ASSOCIATION",1101 FIRST STREET SOUTH ,WINTER HAVEN,FL,33880.0,41.0
1940747.0,33565.0,23852.0,9702.0,267090060.0,"DESJARDINS BANK, NATIONAL ASSOCIATION",1001 EAST HALLANDALE BEACH BLVD ,HALLANDALE,FL,33009.0,51.0
1945247.0,33568.0,0.0,0.0,36002810.0,UNITED BANK OF PHILADELPHIA,30 S. 15TH STREET ,PHILADELPHIA,PA,19102.0,51.0
2002222.0,33739.0,0.0,11491.0,64104036.0,CITIZENS COMMUNITY BANK,1418 DINAH SHORE BOULEVARD ,WINCHESTER,TN,37398.0,51.0
2006024.0,33708.0,0.0,13929.0,71006651.0,INTERNATIONAL BANK OF CHICAGO,5069 NORTH BROADWAY STREET ,CHICAGO,IL,60640.0,51.0
2007991.0,33753.0,0.0,0.0,81025363.0,CITIZENS COMMUNITY BANK,9 EAST MAIN STREET ,MASCOUTAH,IL,62258.0,51.0
2009605.0,33758.0,0.0,0.0,91310767.0,STARION BANK,333 NORTH FOURTH STREET ,BISMARCK,ND,58501.0,41.0
2010722.0,33761.0,0.0,0.0,91905745.0,VILLAGE BANK,3350 BRIDGE STREET ,SAINT FRANCIS,MN,55070.0,51.0
2037185.0,33794.0,0.0,0.0,64204075.0,FIRST COMMUNITY BANK OF EAST TENNESSEE,809 WEST MAIN STREET ,ROGERSVILLE,TN,37857.0,51.0
2044811.0,33803.0,25203.0,12660.0,71925389.0,"WHEATON BANK & TRUST COMPANY, NATIONAL ASSOCIATION",100 NORTH WHEATON AVENUE ,WHEATON,IL,60187.0,41.0
2044820.0,33805.0,0.0,0.0,71925376.0,COMMUNITY BANK OF ELMHURST,330 WEST BUTTERFIELD ROAD ,ELMHURST,IL,60126.0,51.0
2051127.0,33812.0,22553.0,0.0,75912738.0,AMERICAN NATIONAL BANK-FOX CITIES,2200 NORTH RICHMOND STREET ,APPLETON,WI,54911.0,51.0
2059990.0,33818.0,711025.0,11025.0,82901790.0,PRIORITY BANK,3401 EAST MISSION BOULEVARD ,FAYETTEVILLE,AR,72703.0,51.0
2068107.0,33823.0,0.0,0.0,124302927.0,CAPITAL COMMUNITY BANK,3280 NORTH UNIVERSITY AVENUE ,PROVO,UT,84604.0,51.0
2078290.0,33826.0,0.0,0.0,125108272.0,COLUMBIA STATE BANK,"1301 A STREET, SUITE 800 ",TACOMA,WA,98402.0,41.0
2107181.0,33831.0,716138.0,16138.0,42274551.0,FDS BANK,9111 DUKE BOULEVARD ,MASON,OH,45040.0,51.0
2107341.0,33832.0,0.0,0.0,81506646.0,FIRST COMMUNITY BANK OF THE OZARKS,931 STATE HWY 248 ,BRANSON,MO,65616.0,51.0
2119773.0,33849.0,25212.0,14285.0,71925402.0,"HINSDALE BANK & TRUST COMPANY, NATIONAL ASSOCIATION",25 EAST FIRST STREET ,HINSDALE,IL,60521.0,41.0
2121196.0,33947.0,22611.0,0.0,31101347.0,"TD BANK USA, NATIONAL ASSOCIATION",2035 LIMESTONE ROAD ,WILMINGTON,DE,19808.0,41.0
2122997.0,33855.0,22594.0,0.0,41202980.0,CREDIT FIRST NATIONAL ASSOCIATION,6275 EASTLAND RD ,BROOK PARK,OH,44142.0,41.0
2123930.0,33851.0,0.0,0.0,84304117.0,"BANK OF MILAN, THE",2011 EAST VAN HOOK ,MILAN,TN,38358.0,51.0
2132594.0,33859.0,0.0,0.0,21912928.0,CATSKILL HUDSON BANK,4445 STATE ROUTE 42N ,MONTICELLO,NY,12701.0,51.0
2132941.0,33860.0,22652.0,0.0,74006674.0,"NATIONAL BANK OF INDIANAPOLIS, THE","107 NORTH PENNSYLVANIA STREET, SUITE 700 ",INDIANAPOLIS,IN,46204.0,31.0
2140348.0,55130.0,0.0,16940.0,71993214.0,"ALLIED FIRST BANK, SB",3201 ORCHARD ROAD ,OSWEGO,IL,60543.0,51.0
2142155.0,33867.0,0.0,13327.0,73902232.0,QUAD CITY BANK AND TRUST COMPANY,2118 MIDDLE ROAD ,BETTENDORF,IA,52722.0,41.0
2163477.0,33879.0,24771.0,0.0,63057016.0,"RAYMOND JAMES TRUST, NATIONAL ASSOCIATION",710 CARILLON PARKWAY ,SAINT PETERSBURG,FL,33716.0,41.0
2164111.0,33880.0,0.0,0.0,75912741.0,WISCONSIN RIVER BANK,608 PHILLIPS BOULEVARD ,SAUK CITY,WI,53583.0,51.0
2182786.0,33124.0,0.0,0.0,26014601.0,GOLDMAN SACHS BANK USA,200 WEST STREET ,NEW YORK,NY,10282.0,31.0
2193616.0,33893.0,24914.0,0.0,63191749.0,"RAYMOND JAMES BANK, NATIONAL ASSOCIATION",710 CARILLON PARKWAY ,SAINT PETERSBURG,FL,33716.0,31.0
2209553.0,33905.0,0.0,0.0,121142287.0,HERITAGE BANK OF COMMERCE,224 AIRPORT PARKWAY ,SAN JOSE,CA,95110.0,41.0
2218443.0,33922.0,712117.0,12117.0,91471651.0,FRONTIER BANK,101 SOUTH PHILLIPS AVENUE ,SIOUX FALLS,SD,57104.0,51.0
2232757.0,33926.0,0.0,14972.0,72413683.0,CHARLEVOIX STATE BANK,111 STATE STREET ,CHARLEVOIX,MI,497200407.0,51.0
2233875.0,33959.0,23523.0,12209.0,67091764.0,"NATBANK, NATIONAL ASSOCIATION",4031 OAKWOOD BOULEVARD ,HOLLYWOOD,FL,33020.0,51.0
2236821.0,33928.0,22545.0,0.0,21112935.0,"PATRIOT BANK, NATIONAL ASSOCIATION",999 BEDFORD STREET ,STAMFORD,CT,6905.0,51.0
2239288.0,33935.0,25196.0,14331.0,71925444.0,"WINTRUST BANK, NATIONAL ASSOCIATION",231 SOUTH LA SALLE STREET ,CHICAGO,IL,60604.0,41.0
2253891.0,33954.0,24828.0,0.0,51405515.0,"CAPITAL ONE BANK (USA), NATIONAL ASSOCIATION",4851 COX ROAD ,GLEN ALLEN,VA,23060.0,31.0
2262718.0,33962.0,24350.0,0.0,61053258.0,"SYNOVUS TRUST COMPANY, NATIONAL ASSOCIATION",1148 BROADWAY ,COLUMBUS,GA,31901.0,41.0
2265456.0,34069.0,22859.0,0.0,22313005.0,"WILMINGTON TRUST, NATIONAL ASSOCIATION",1100 NORTH MARKET STREET ,WILMINGTON,DE,19801.0,41.0
2297998.0,34010.0,0.0,0.0,122242296.0,EVERTRUST BANK,"2 NORTH LAKE AVENUE, SUITE 110 ",PASADENA,CA,91101.0,51.0
2298995.0,34011.0,25202.0,16587.0,71925460.0,"VILLAGE BANK & TRUST, NATIONAL ASSOCIATION",234 WEST NORTHWEST HIGHWAY ,ARLINGTON HEIGHTS,IL,60004.0,41.0
2304636.0,34020.0,0.0,0.0,101106751.0,COMMUNITY BANK,5431 SOUTHWEST 29TH STREET ,TOPEKA,KS,66614.0,41.0
2305969.0,34023.0,0.0,14045.0,64204253.0,TNBANK,401 SOUTH ILLINOIS AVENUE ,OAK RIDGE,TN,37830.0,51.0
2316714.0,34038.0,0.0,0.0,71925525.0,PARK RIDGE COMMUNITY BANK,626 TALCOTT ROAD ,PARK RIDGE,IL,60068.0,51.0
2317672.0,34040.0,0.0,0.0,102006326.0,FIRST AMERICAN STATE BANK,"8390 EAST CRESCENT PARKWAY, SUITE 100 ",GREENWOOD VILLAGE,CO,80111.0,51.0
2325882.0,34056.0,24452.0,0.0,21054792.0,"DEUTSCHE BANK TRUST COMPANY, NATIONAL ASSOCIATION", ,NEW YORK,NY,10005.0,41.0
2328137.0,34047.0,0.0,16497.0,53202208.0,FIRST COMMUNITY BANK,5455 SUNSET BLVD ,LEXINGTON,SC,29072.0,41.0
2328285.0,34057.0,22926.0,0.0,41050022.0,"PRIVATE TRUST COMPANY, NATIONAL ASSOCIATION, THE","1422 EUCLID AVE, HANNA BLD 1130 ",CLEVELAND,OH,441152001.0,51.0
2329200.0,34052.0,0.0,0.0,75912770.0,BAY BANK,2555 PACKERLAND DRIVE ,GREEN BAY,WI,54313.0,41.0
2332910.0,34496.0,0.0,0.0,122242377.0,FIRST COMMERCIAL BANK (U.S.A),200 EAST MAIN STREET ,ALHAMBRA,CA,91801.0,51.0
2333140.0,34548.0,22770.0,0.0,122242571.0,NEIGHBORHOOD NATIONAL BANK,3511 NATIONAL AVENUE ,SAN DIEGO,CA,92113.0,51.0
2337335.0,34065.0,22874.0,0.0,101057800.0,"UMB BANK & TRUST, NATIONAL ASSOCIATION",1010 GRAND BOULEVARD ,KANSAS CITY,MO,64106.0,51.0
2339599.0,34074.0,0.0,0.0,75912806.0,CAPITOL BANK,710 NORTH HIGH POINT ROAD ,MADISON,WI,53717.0,51.0
2339795.0,34073.0,25197.0,14239.0,71925567.0,"LIBERTYVILLE BANK & TRUST COMPANY, NATIONAL ASSOCIATION",507 NORTH MILWAUKEE AVENUE ,LIBERTYVILLE,IL,60048.0,41.0
2339900.0,34076.0,0.0,15203.0,71925554.0,ILLINOIS BANK & TRUST,6855 EAST RIVERSIDE BOULEVARD ,ROCKFORD,IL,61114.0,41.0
2343167.0,34108.0,0.0,0.0,71006868.0,PAN AMERICAN BANK & TRUST,1440 WEST NORTH AVENUE ,MELROSE PARK,IL,60160.0,51.0
2344753.0,34068.0,22883.0,15493.0,61204858.0,THOMASVILLE NATIONAL BANK,301 NORTH BROAD STREET ,THOMASVILLE,GA,31792.0,51.0
2349459.0,34116.0,0.0,16387.0,61104877.0,FIRST BANK,118 NORTH HAMILTON STREET ,DALTON,GA,30720.0,51.0
2353595.0,13012.0,0.0,0.0,51501299.0,FIRST COMMUNITY BANK,29 COLLEGE DRIVE ,BLUEFIELD,VA,24605.0,51.0
2354323.0,34138.0,0.0,14560.0,61104880.0,GREATER COMMUNITY BANK,1490 MARTHA BERRY BLVD ,ROME,GA,30165.0,41.0
2354387.0,34110.0,22905.0,15711.0,61104893.0,QUANTUM NATIONAL BANK,505 PEACHTREE INDUSTRIAL BOULEVARD ,SUWANEE,GA,30024.0,41.0
2354985.0,34444.0,0.0,0.0,31302971.0,CUSTOMERS BANK,99 BRIDGE STREET ,PHOENIXVILLE,PA,19460.0,41.0
2356091.0,34150.0,0.0,0.0,83902507.0,"FIRST UNITED BANK AND TRUST COMPANY, INC.",162 NORTH MAIN STREET ,MADISONVILLE,KY,42431.0,51.0
2358769.0,57197.0,24224.0,0.0,91310754.0,BNC NATIONAL BANK,20175 NORTH 67TH AVENUE ,GLENDALE,AZ,85308.0,51.0
2362458.0,5146.0,11668.0,0.0,113093852.0,"WELLS FARGO BANK SOUTH CENTRAL, NATIONAL ASSOCIATION",2005 TAYLOR STREET ,HOUSTON,TX,77007.0,31.0
2371816.0,34162.0,0.0,0.0,75912835.0,WEST POINTE BANK,1750 WITZEL AVENUE ,OSHKOSH,WI,54902.0,51.0
2372774.0,34102.0,0.0,0.0,52202225.0,"SUMMIT COMMUNITY BANK, INC.",310 NORTH MAIN STREET ,MOOREFIELD,WV,26836.0,41.0
2385514.0,34217.0,22949.0,0.0,65303360.0,"FIRST, A NATIONAL BANKING ASSOCIATION, THE",6480 US HIGHWAY 98 WEST ,HATTIESBURG,MS,39402.0,41.0
2390929.0,34120.0,0.0,14546.0,72413735.0,BANK OF ANN ARBOR,125 SOUTH FIFTH AVENUE ,ANN ARBOR,MI,48104.0,41.0
2391588.0,34171.0,0.0,0.0,91905826.0,ONB BANK,975 34TH AVENUE NW ,ROCHESTER,MN,55901.0,51.0
2396592.0,34146.0,0.0,0.0,101206994.0,PEOPLE'S BANK OF SENECA,1615 CHEROKEE ,SENECA,MO,64865.0,51.0
2396604.0,34148.0,0.0,0.0,102306356.0,"BANK OF STAR VALLEY, THE",384 WASHINGTON ,AFTON,WY,83110.0,51.0
2398701.0,22398.0,16629.0,0.0,26004624.0,"MODERN BANK, NATIONAL ASSOCIATION",250 WEST 55TH STREET ,NEW YORK,NY,10019.0,51.0
2434113.0,34147.0,0.0,0.0,11501682.0,BANK RHODE ISLAND,ONE TURKS HEAD PLACE ,PROVIDENCE,RI,2903.0,51.0
2451240.0,34252.0,0.0,0.0,121042484.0,PACIFIC COAST BANKERS' BANK,"1676 NORTH CALIFORNIA BOULEVARD, S-300 ",WALNUT CREEK,CA,94596.0,41.0
2465881.0,34211.0,0.0,0.0,104102309.0,PLATTE VALLEY BANK,1212 CIRCLE DRIVE ,SCOTTSBLUFF,NE,69361.0,51.0
2467670.0,34193.0,0.0,0.0,31100966.0,APPLIED BANK,2200 CONCORD PIKE SUITE 102,WILMINGTON,DE,19803.0,51.0
2471239.0,34294.0,0.0,13813.0,52073519.0,CFG COMMUNITY BANK,11 W. RIDGELY ROAD ,LUTHERVILLE,MD,21093.0,51.0
2482824.0,34207.0,23049.0,0.0,103103985.0,GREAT PLAINS NATIONAL BANK,2017 WEST THIRD ,ELK CITY,OK,73644.0,51.0
2483120.0,34209.0,0.0,15104.0,53112071.0,SURREY BANK & TRUST,145 NORTH RENFRO STREET ,MOUNT AIRY,NC,27030.0,51.0
2483438.0,34210.0,0.0,0.0,121142407.0,COMMUNITY BANK OF THE BAY,180 GRAND AVENUE ,OAKLAND,CA,94612.0,51.0
2489805.0,34221.0,24981.0,0.0,21272778.0,"MORGAN STANLEY PRIVATE BANK, NATIONAL ASSOCIATION",2000 WESTCHESTER AVENUE ,PURCHASE,NY,10577.0,31.0
2490285.0,34455.0,23182.0,0.0,111306758.0,FIRST NATIONAL BANK,118 NORTH GARFIELD STREET ,ROTAN,TX,79546.0,51.0
2497181.0,34254.0,0.0,0.0,83902633.0,"PLANTERS BANK, INC.",1312 SOUTH MAIN ,HOPKINSVILLE,KY,42240.0,51.0
2502656.0,34351.0,0.0,0.0,122487129.0,USAA SAVINGS BANK,"3773 HOWARD HUGHES PARKWAY, SUITE 190N ",LAS VEGAS,NV,89169.0,41.0
2502825.0,34331.0,23097.0,0.0,102050026.0,DSRM NATIONAL BANK,"5600 WYOMING BOULEVARD NE, SUITE 275 ",ALBUQUERQUE,NM,87109.0,51.0
2505424.0,34240.0,0.0,0.0,75972105.0,WOLF RIVER COMMUNITY BANK,309 EAST MAIN STREET ,HORTONVILLE,WI,54944.0,51.0
2505451.0,34229.0,0.0,16903.0,61104929.0,"CITIZENS BANK OF GEORGIA, THE",651 VETERANS MEMORIAL BOULEVARD ,CUMMING,GA,30040.0,51.0
