"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
2921622																				172	0	810		148				490					0	0	0	0				
2921659																				0	1622	34675		30242				2811					0	0	0	0				
2925620																				2982	1641	15845		1321				1597					0	8304	0	0				
2925666																				128457	90091	2085836		645388	257567	183472		219887					0	968228	6583	27202	CRA Investments	Income Tax Receivable		
2929392																				1762	5100	11245		1843				2540					0	0	0	0				
2938198																				20825	21729	105595		31815	15835	9800		28186					0	1800	0	1240	Operating Lease Equipment	Non-equities investments		
2938769																				608	1112	8421	113	137				1158					0	4034	0	1372				
2939001																				711	0	4988		306				351					0	1994	0	1626				
2939391																				316	1111	6017		95				1101					0	3394	0	0				
2941068																				46660	29060	311349	10988	39043	18643			25840					0	162850	3422	4474	Deferred Comp			
2943615																				473	2057	13331		1483				2658					0	6660	0	0				
2947556																				0	53	7079		5750				1276					0	0	0	0				
2948058																				3121	8503	26219		3369				3281					0	7945	0	0				
2948423																				1202	4861	14562		652				1857					0	5990	0	0				
2949970																				1985	519	3984		879				601					0	0	0	0				
2953418																				2454	3070	11257	674	2744	707			2989		69			0	0	0	0	DUE FROM - LENDING CLUB			
2954059																				25039	17555	141345	6877	7228				17442					0	3573	70508	0				
2954497																				1089	3482	16374		3870				1079					0	5169	1685	0				
2958972																				3467	4193	30966		2696				4663					0	15947	0	0				
2960555																				0	1398	5445		892				1297					0	1858	0	0				
2960788																				75	0	455		364				16					0	0	0	0				
2963266																				1997	11225	88003		36771				9893			34162		0	24766	0	3351				
2963275																				573	2700	6638		404				573					0	2388	0	0				
2963864																				683	2149	9173		788				1198					0	0	4355	0				
2967796																				229	3168	8530		196				593					0	2123	0	2221				
2970657																				10078	7240	38875		5864	3805			13624					0	2069	0	0	Non-equities investments			
2973041																				329	3663	5681		729				40					0	920	0	0	Fees Receivable			
2973386																				0	4038	56601		52284				279					0	0	0	0				
2980209																			0	12000	770000	1924000	595000	885000	0	0	0	257000	0	0	0	0	0	0	0	0				
2986407																				34026	8172	106062		11090		8324		7283					0	39883	0	5608		Investment in LIHTC Program		
2989006																				935	0	10029		493				2410					0	6191	0	0				
2992547																				0	9821	44590		34574				195					0	0	0	0				
2997216																				2348	3689	12662		561				1524					0	2785	0	1755				
2997748																				2288	3843	25825		15515				4179					0	0	0	0				
2998576																				19830	0	72757		27366				19095					0	6466	0	0				
3005097																				54	0	2802		450				462					0	1054	0	782				
3010363																				328	1295	6649		234				1024					0	2467	0	1301				
3015939																				647	1748	12182		6684				3103					0	0	0	0				
3016347																				5262	5611	48328	1167	2686				8594					0	24547	0	1628				
3017081																				0	7686	33729		25190				853					0	0	0	0				
3019982																				5552	8023	61318		16394				4420					0	26144	0	785				
3020447																				955	0	3449		292				2202					0	0	0	0				
3022610																				881	0	4143		531				1307					0	740	0	684				
3025929																				659	1397	4708		159				774					0	1719	0	0				
3027763																				4251	149	6122		482				1240					0	0	0	0				
3029253																				0	62	2420		2340				18					0	0	0	0				
3029589																				8669	16914	409550		345455				11302	325752				0	27210	0	0	Total accrued income tax r/c from RC-G to RC-F			
3032833																				91	170	765		106				398					0	0	0	0				
3034257																				625	2030	7802	170	347				2472					0	2328	0	0				
3034695																				3993	4766	22846		722				3100					0	10265	0	0				
3039636																				3200	4962	25243		2296				3220					0	11565	0	0				
3040418																				204	3633	33714		25897	6853			3980			10371		0	0	0	0	CAPITALIZED-WIP			
3041358																				162	0	1325		126				1037					0	0	0	0				
3042234																				1481	0	14836	616	1036				3642		12	392		0	6543	0	2134				
3045383																				541	1928	34561		32092				0					0	0	0	0				
3047659																				5940	4700	45610		2239				5062					0	26292	0	1377				
3048487																				3079	5065	24092		664				2027					0	9923	0	3334				
3049635																				449	0	8228		78				1931					0	1329	0	4441				
3052813																				7100	8040	29215	760	1551				3966					0	8558	0	0				
3066025	0	900	540	19772	0	18331	0	0	0	1	0	0	18268	0	0	0	0	0																						
3067929																				2023	0	2920		316				581					0	0	0	0				
3068579																				1058	16194	59002	1994	2659				3460					0	34500	1131	0				
3070545																				1343	7038	20598		680				3405					0	8132	0	0				
3075474																				403	2498	20743		208				2091					0	15543	0	0				
3076220																				31344	31357	180544		71149				46694			68910		0	0	0	0				
3076248																				52453	30659	255361		40918				131331			3891		0	0	0	0				
3076453																				24216	10145	83408		2513				7355					0	33716	0	5463				
3076604																				1937	5963	18347	1362	7479	5330			2968					0	0	0	0	BROKERAGE ACCOUNT RECEIVABLE			
3089752																				455	0	1570		1008				107					0	0	0	0				
3090833																				970	0	2229		303				956					0	0	0	0				
3102893																				393	0	809		107				309					0	0	0	0				
3103591																				71	889	1690		37				693					0	0	0	0				
3109043																				11040	8891	104238		17439				15104	6112				0	24804	0	26960				
3109146																				21969	11414	91450		42632	29992			15435					0	0	0	0	Mark to Market Gain  on Customer Derivatives			
3110197																				22436	7642	121681		11978				62551					0	17074	0	0				
3116519																				908	164	2775		466				1237					0	0	0	0				
3120646																				898	4922	13634		289				2650					0	4875	0	0				
3120897																				501	0	1074	105	182				391					0	0	0	0				
3122994																				1461	0	8310		2734				4115					0	0	0	0	Operating lease right-of-use asset	Security deposits		
3125315																				309	1817	8487		279				889					0	5193	0	0				
3125557																				2279	0	14756		653				2525					0	7773	1526	0				
3128923																				0	77	7265		1003				1122					0	5063	0	0				
3134399																				519	469	5703		104				445					0	4166	0	0				
3134698																				722	4821	17164		2417				3015					0	6189	0	0				
3138146																				248576	292849	1998469		910247				360237					0	135499	0	51061				
3139321																				0	1159	3453		84				359					0	1851	0	0				
3140822																				3878	0	18315		390				3471					0	10576	0	0				
3141726																				6944	15413	55421	1462	2167				4067					0	26830	0	0				
3145797																				3120	3430	28747		3289				2959					0	0	0	15949				
3146150		5532	35442	113556		8811				11579	5793		1926		0	52192	0	0		5532																				
3148613																				872	0	6165		267				543					0	4483	0	0				
3150205																				2324	1354	5774		276				1820					0	0	0	0				
3150447	0	1433000	4840000	8523000	0	1607000	1467000	0	0	643000	0	0	0	0	0	0	0	0																			LIHTC Investment			
3153233																				1315	5345	11260		1582				2333					0	685	0	0				
3153297																				795	3126	21709		2253				2987					0	12548	0	0				
3158546																				12802	4985	59793		13190				11981					200	16635	0	0				
3160978																				430	1452	8280		771				1305					0	4322	0	0				
3165357																				2009	2101	20664		3494				2753					0	10307	0	0				
3166699																				1124	0	5638		1907				2607					0	0	0	0				
3174920																				2426	19049	48200		3725				3275					0	19725	0	0				
3180136																				34	0	387	152	353	51	33		0			107		0	0	0	0	Income Taxes Receivable	Interest Receivable		
3184228																				2110	7303	16923		5128				2382					0	0	0	0				
3185579																				1253	1636	10504		2408				803					0	3365	0	1039				
3185896																				435	1922	4530		358				1815					0	0	0	0				
3187630																				28567	42154	163097		42830				42173		11664	12143		0	7373	0	0				
3189063																				16979	24799	78676		12351				8216					0	16331	0	0				
3194692																			879	1538	3034	15986	651	1750				3270					0	4345	0	2049				
3199811																				3183	1604	12787		333				2025					0	5642	0	0				
3202702																				10000	197000	344000		60000	20000			77000					0	0	0	0	Low Income Housing Tax Credits			
3212149	0	216646	400977	1163827	0	401446	166687	0	0	144758	0	0	0	0	0	0	0	0																			Mortgage Remittance Receivables From Servicer			
3212402																				12716	0	66326	4549	12170	5000			10394					0	31046	0	0	Bankers Acceptance			
3213333																				135	1043	2567		185				1204					0	0	0	0				
3213735																				117	673	6219	4399	5180				249					0	0	0	0	Trust Income Receivable			
3214059																				8409	27935	66699		8480		6469		9474					0	12401	0	0		Miscellaneous Receivables		
3216017																				10638	881	35312		9371	3589			12802					0	1620	0	0	Non-equities investments			
3216316																				1750	974	9048		258				1427					0	4639	0	0				
3217331																				2383	6066	11939		636				2854					0	0	0	0				
3217957																				1666	7085	27866		1847				2749					0	14519	0	0				
3219269																				0	1194	5021		3764	2848			63					0	0	0	0	Accrued Income			
3220863																				577	0	6664		5452				635					0	0	0	0				
3221468																				57669	42162	315173		78517				51466	53035				0	78896	0	6463				
3223305																				945	1075	13842		841				1293					0	9688	0	0				
3223408																				248	4127	9327		283				1008					0	2176	0	1485	Prepaid Federal Income Taxes	Prepaid Excise/Franchise Taxes	Other Assets	
3223417																				163	0	1004	112	116				725		4			0	0	0	0				
3224302																				2158	7148	26194		1310				3078					0	12500	0	0				
3224375																				3265	2972	10404		944				3223					0	0	0	0				
3224478																				617	113	4329	159	228				462					0	2909	0	0				
3224580																				0	362603	709394		131843	106193			214948					0	0	0	0	Contractual Payments			
3228908																				3204	12500	73503		45223				12576					0	0	0	0				
3229875																				462	0	13704	8614	13188	4522			7					0	47	0	0	Accrued Trust Income			
3232204																				17250	29763	266112		46538	15501	13739		43410					0	127482	1669	0	SBA Pools Receivable	Low Income Housing Tax Credit		
3232370																				799	1943	10060		860				1685					0	4773	0	0				
3235410																				8897	11496	48284	924	2365				7347					0	14929	0	3250				
3243282																				1085	2572	20740		4355				4280					0	6157	0	2291				
