"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ27	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
3408728	1145	0	0	0	CONF	0	0	0	1552	0	0	0	0	0	0	false	0	0	0	0	579	0	0	2546	0	2689	0	0	0	0	0	0	0	0	0	0	0	0				Software Support   Maintenance and Amortization												
3410141					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3411773					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3412417					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3419416	67		78	8	CONF				150	570		0	0	0	0	false	11	0	0					337	4	112	93	180	32	41	0	0	0	0	0							IT Services Fees	Franchise Tax											
3428258					CONF							-272	0	0	0	false		0	0												0	0	0	0	0										Dividends issued during a loss period							0		
3429219					CONF							160	0	0	0	false		0	0												0	0	0	0	0										Injection of Capital from Holding Co.									
3435948					CONF							0	0	0	0	false		0	0												0	0	0	0	0				Bank fee income	Fixed asset income		Business development expenses												
3437148					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3437157					CONF							0	0	0	0	false		0	0		341			579		1008			353		0	0	0	0	0										Holding Company Contribution to Bank Subsidiary		Gross Up Entry to Record Loans Acquired in PY Merg							
3437456					CONF	902						0	0	0	0	false		0	0		535			294		168	319				0	0	0	0	0				MORTGAGE ORIG FEE															
3437483					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3438958					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3440803					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3445901					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3446225					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3446784					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3447576					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3447820					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3448162					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3448425					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3449066	43		80	30	CONF	90			322	301	422	0	0	0	0	false	27	0	0	15	388	37	64	937	40	478	89	201	1	112	0	0	0	0	8	21	151	101	Management Fee Holding Corp			Bank Shares Tax	Debit Card Expense	Software Expense										
3451050					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3455227					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3459207					CONF							-350	0	0	0	false		0	0												0	0	0	0	0										Dividend to the Holding Company									
3459216					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3463875					CONF							0	0	0	0	true		0	0												0	0	0	0	0															The $4K error occurred 12/31/2019 when consolidating subsidiary financials with banks.				
3465226					CONF				7428	2821	3847	0	0	0	0	false		0	0		1120					9460					0	0	0	0								OTHER OUTSIDE SERVICES	SOFTWARE	CREDIT CARD EXPENSES										
3465392					CONF	112	34					0	0	0	0	false		0	0					246							0	0	0	0	0				Loan Fees	Hedging Fees														
3466988					CONF							-200	74	0	0	false		0	0												0	0	0	0	0										DIVIDEND DECLARED	STOCK BASED COMPENSATION								
3468450					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3470097					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3470154					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3470239					CONF	142	210	202	6113		2865	0	0	0	0	true		0	0							774		1626			0	0	0	0	0				Credit card mkting & intellectual prop access fees	Credit card annual and incentive fees	Intercompany credit card management fees	Corporate support and overhead from affiliates		Indirect allocated investment mgmt costs from affi					Additional disclosure of noninterest income item: Intercompany loans servicing and managment fees in amount of $250 (in thousands).					
3470930					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3472046					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3472859					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Not Applicable			None				
3475083					CONF	1535	863		2002	3626		20000	0	0	0	false		0	0		797										0	0	0	0					Swap Transaction Fees	Unused commitment fee income		Software license	Raymond James Bank Deposit Program Expense		Capital Contribution from Holding Company									
3476192				718	CONF			271	756	903		0	0	0	0	false		0	0		348			891		2086					0	0	0	0	0				Other Income	Fee Income - Commercial Loan Interest Rate Swaps	Intercompany Income	Debit Card Expense	Capital Stock Assessment											
3479018					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3480069				115	CONF				94			0	0	0	0	false		0	0					66						38	0	0	0	0	0							IT Provider												
3482045					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3482111					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Holding Co pushed down capital to Bank									
3485215					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3485420					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3487433					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3487947					CONF							0	0	0	0	false		0	0												0	0	0	0	0							STATE B&O TAX												
3488579					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3489035					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3489071					CONF							0	0	0	0	false		0	0												0	0	0	0	0															0				
3517590					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3529315					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3531176					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3532641					CONF	1440						-5000	0	0	0	true		0	0		523			2465		1250					0	0	0	0	0				Misc Income						Return of Capital to Parent				Misc Income in item RIE 1.h. is primarily driven by $1.346 million sale of former Destin branch building in Q1.					
3537897					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3538009					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3545258					CONF	18						0	0	0	0	false		0	0					1056			264				0	0	0	0	0				LOAN REFERRAL FEES															
3546862					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3547131					CONF							28000	0	0	0	false		0	0												0	0	0	0	0										DOWNSTREAM FROM HC									
3547896	45		56	99	CONF	34	11		77	93		0	0	0	0	false		0	0					145			45	53			0	0	0	0	0		19		Document preparation fees	Loan Fees		IT expense	SBA expense											
3548567					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3548763					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3555248					CONF				28			0	0	0	0	false		0	0				2	164			45				0	0	0	0	0				Misc. Loan Income			Software expenses												
3561771					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3567269					CONF							250	0	0	0	false		0	0												0	0	0	0	0										Additional paid in capital from Parent Holding Company									
3579589					CONF	324	805	409	2327			0	0	0	0	true		0	0		587			4871		547		1911			0	0	0	0	0	401			Other loan income	SBIC income	Earnings on compensating balances at corresponding banks	Outside operation expense							k. Revenue sharing is 385 and l. dividend income 509					
3588312					CONF							-289	0	-49	0	false		0	0												0	0	0	0	0										Return of capital for debenture interest payment		Transfer to Reserve for Unfunded Commitments							
3588424					CONF							115	2000	0	0	false		0	0												0	0	0	0	0										Bancorp Contribution for Stock Option Cost	Bancorp additional Investment								
3591004					CONF							0	0	-5	0	false		0	0												0	0	0	0	0												Reserve for unfunded commitments moved to RC-G 3							
3592047	77		27	180	CONF	415	33		113	185		0	0	0	0	false	14	0	0					531	22		155	51		53	0	0	0	0	0		-1	25	Loan Processing Fees	Broker Fee Income		Mortgage Underwriting and Processing	Loan Servicing Expense		Capital Injection from Holding Company									
3593307					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3594005					CONF	248				1499		1090	0	0	0	false		0	0		457		282	869		1109					0	0	0	0	0				Letters of Credit			Management Fees	Software License and Maintenance		Long Term Incentive Plan Equity Contribution	Capital Injection								
3594087					CONF							0	0	0	0	false		0	0					160		155			116		0	0	0	0	0							PA Shares Tax	Software Maintenance / License Expense											
3594797					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3595271	142		140		CONF		500		98	145		0	0	0	0	false		0	0		381			902	111	211	105	240	97	85	0	0	0	0	0			93	Bargain Purchase Gain	Other Loan related Charges and Fees		Orig fees on Debit Sec	Maint & Softeare exp	Merger related expenses		0								
3596250					CONF							1625	0	0	0	false		0	0												0	0	0	0	0										Debt Stock Injection									
3596894					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3597211					CONF	1122			200			0	0	0	0	false		0	0					571			148				0	0	0	0	0	114			Deposit placement income			State Franchise Tax												
3599804					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3603961					CONF							-27	0	0	0	false		0	0												0	0	0	0	-69										Upstream to Holding Company									
3607062					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3608751					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3610718					CONF							1250	0	0	0	false		0	0												0	0	0	0	0							Franchise taxes			Investment in insurance agency to holding co.									
3614837	152		40	16	CONF	1001						0	0	0	0	false		0	0		71			601	36	168	22	55		32	0	0	0	0	0				MERCHANT PROCESSING INCOME															
3614846					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3614958					CONF							0	0	0	0	false		0	0												0	0	0	0	0										BHC Capital Contribution									
3614976					CONF							0	0	17	0	false		13	0												0	0	0	0	0												Effect of adpotion of lease accounting standard			ASU 2023-02 Investments-Equity Method and Joint Ventures				
3617856					CONF							0	0	0	0	false		0	0					132							0	0	0	0	0																			
3619216					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Contribution from Holding Company									
3623110					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3623969					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3626184					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3626858					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Issuance of Common Stock	Issuance of ECIP Preferred stock								
3627109					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3629420					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Dividends from the Holding Company to the Bank									
3629484					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3630323					CONF							341	0	0	0	false		0	0												0	0	0	0	0										Stock-based compensation									
3633016					CONF							0	0	0	0	false		0	0												0	0	0	0	0										dividend declared to holding company									
3633173					CONF	43						0	0	0	0	false		0	0		120			336		132	225	360			0	0	0	0	0	46			Cash Management Service Fees															
3635029					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3635551					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3636259					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3636428					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3636446					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3636914					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3637247					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3637685	0	0	0	0	CONF	836	0	0	10738	0	0	0	0	0	0	false	0	0	0	0	325	0	0	4643	0	0	0	1829	0	0	0	0	0	0		0	0	0	GAIN (LOSS) ON HEDGING			CUSTOMER SERVICES												
3637706					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3645840					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3646397					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3650808	2524				CONF	2475	5662		4493	2838	2506	100000	0	0	0	false		0	0												0	0	0	0					LEASE INCOME	FV CHANGES OF EQUITY WARRANT ASSETS		SOFTWARE EXPENSE	SBA GUARANTEE FEES	TRAVEL AND CUSTOMER MEALS	DOWNSTREAM FROM HOLDING COMPANY									
3655933					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3664588					CONF		135					0	0	0	0	false		0	0		151			420			347	446			0	0	0	0	0				Late fees	Loan fees														
3667132					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3671997					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3678857	26		94	29	CONF				193			0	0	0	0	false	14	0	0					529	15	15	174	57	6	28	0	0	0	0	0	40		26				WA State B&O												
3688043					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3688548					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3690121					CONF							1	0	0	0	false		0	0												0	0	0	0	0										Stock Option Accrual & SARS									
3690635					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3690701	274		97		CONF	26			199	151		0	0	0	0	false		0	0		100					270			118		0	0	0	0					Wholesale Brokerage Fee			Software Maintenance	Software Expense		Bank dividend to parent holding company									
3715444					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3719648					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3720336					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3720608					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3721605					CONF							0	0	-180	0	false		0	0												0	0	0	0	0												OFF-BALANCE-SHEET CREDIT EXPOSURE ADJUSTMENT							
3729124					CONF							0	0	0	0	false		0	0												0	0	0	0	0															Deferred Tax adjustment on AFS securities				
