"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
2730431	0	275	297	0	CONF	687	164	0	459	451	308	181	0	0	0	false	0	0	0	0	0	0	0	760	0	0	0	0	0	0	0	0	0	0	-711	0	800		0	0	0	Real estate agency commission and fee income	Consulting subsidiary fee income		Real estate agency commsion expense	Business development costs	Pennsyvania bank share tax	Downstream from HC of proceeds from stock issuance									
2732565	353	0	0	0	CONF	464	0	0	109	202	0	0	0	0	0	false	0	0	0	0	176	0	0	662	0	559	0	0	113	116	0	0	0	0					0	0	0	Loan Fees			Miscellaneous Loan Expense	Internet Banking Expenses											
2733263	0	0	0	0	CONF	249	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1577	0	559	0	664	0	0	0	0	0	0					0	0	0	Loan processing fees															
2734729	2055	0	0	0	CONF	765	392	377	0	0	0	0	0	0	0	false	0	0	0	0	-387	0	0	4800	0	789	1240	1093	0	0	0	0	0	0					0	0	0	FOREIGN EXCHANGE FEE	STANDBY L/C FEE	MERCHANT FEE INCOME													
2735137	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	366	0	0	108	0	0	0	0	0	0	0					0	0	0																
2735146					CONF	75713	89583				182457	0	0	0	0	false		0	0					33792				39154			0	0	0	0								Lease income	Gains on prepayment of debt				Parent Company Allocations & affiliate transaction processing										
2736219	1965	0	0	0	CONF	14708	0	0	10541	0	0	0	0	0	0	false	0	0	0	0	662	0	0	0	0	0	0	2072	0	0	0	0	0	0					0	0	0	BIN Sponsor Revenue			Software and Maintenance												
2736291	0	0	0	0	CONF	0	0	0	27968	0	0	-53500	12	0	0	false	0	0	0	0	0	0	0	17457	0	0	0	10304	0	0	0	0	0	0					0	0	0				Corporate expenses			Dividend paid to Popular North America, Inc.	The awarding of share-based compensation under ASC								
2736451					CONF				2018			0	0	0	0	false		0	0							3785			1576		0	0	0	0											Comp S/W Maint												
2736714	0	0	0	0	CONF	1623	340	244	0	0	0	0	0	0	0	false	0	0	0	0	481	0	0	1291	0	498	0	1055	0	0	0	0	0	0					0	0	1678	Gain on sale of branch	Partnership income	Farmer Mac referral fees													
2737980	4270				CONF	73977			8162			0	0	0	0	false		0	0					11633				7433			0	0	0	0								Derivative Valuation			Fees Paid/Collected												
2743244	1454	0	0	0	CONF	3378	0	0	2714	2711	0	0	0	0	0	false	0	0	0	0	0	0	0	2093	0	6156	0	0	2375	0	0	0	0	0					0	0	0	Loan & ML fee income			Ad valorem taxes	Technology											
2745426	230		394	37	CONF	173	790		615			2500	0	0	0	false	80	0	0		392			1021	293	783	258	285		277	0	0	0	0								mortgage origination fees	mortgage banking derivative activity		community relations			capital injection from Holding Company									
2745529	0	0	0	0	CONF	392	0	0	2138	545	0	-13000	0	0	0	true	0	184	-78	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0					0	0	0	Other Client Services			Trust Referral Fees	Interunit MSA charges		Return of Capital to Parent				On March 31, 2022, Thrivent Trust Company sold various assets to Thrivent Trust Company of Tennessee, Inc. pursuant to an Asset Purchase Agreement.	Accounting adjustment made for revaluation of services rendered in 2021	Accounting adjustment made to reatained earnings due to audit 2021			
2746245	40	0	49	111	CONF	171	0	0	0	0	0	43	0	0	0	false	18	0	0	1	82	17	0	410	103	426	140	0	173	36	0	0	0	0					0	6	16	CDFI Grant						HC Re-issued 100sh of stock held in treasure									
2746263	1275	0	369	1291	CONF	339	0	0	1715	0	0	0	0	0	0	false	433	0	0	95	1472	53	79	2735	140	2098	643	1055	810	432	0	0	0	0					59	23	292	Loan Fees			Software Maintenance												
2747279	0	0	0	0	CONF	0	0	0	154	0	0	0	0	0	0	false	0	0	0	0	0	0	0	351	0	127	0	0	0	0	0	0	0	0					0	0	0				OH Financial Institutions Tax												
2747466	103	0	102	0	CONF	16	16	0	409	64	0	0	0	0	0	false	60	0	0	15	107	18	470	0	67	0	0	0	234	116	0	0	0	0					0	0	0	EARLY WITHDRAWAL PENALTIES ON CDS	MISC CUSTOMER SERVICE FEES		HOLDING COMPANY SERVICE FEES	OTHER OUTSIDE SERVICE FEES											
2747587	8111	0	0	0	CONF	12916	37121	0	12856	0	0	4790	0	0	0	false	0	0	0	0	0	0	0	3395	0	0	0	0	0	0	0	0	0	0					0	0	0	Loan Fee Income	MSR Bulk Sale proceeds		Lending Expense			Transfer of BOLI Insurance policy from HC to Bank									
2748502	0	0	0	0	CONF	294	551	0	405	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1365	0	2410	0	0	0	0	0	0	0	0					0	0	0	MORTGAGE LOAN BROKER FEES	LOAN COMMITMENT FEES ON LINES OF CREDIT		OTHER TAXES												
2749059	0	0	0	0	CONF	0	0	0	0	0	0	250	0	-705	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0							capital injection		PUSH DOWN ACCOUNTING DUE TO ACQUISITION							
2753917	119	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	412	0	0	104	0	0	0	0	0	0	0					0	0	0																
2754222	0	0	123	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	147	0	0	0	0	0	317	0	0	136	0	0	0	0	0	0	0				-21	0	0	0												Tax and Audit Adj				
2756730	0	0	0	0	CONF	171	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	90	0	0	0	0	309	189	0	0	0	0	0					426	0	0	CDFI Grant									Purchase of Frist State Bank						
2756909	461	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	23	94	1195	0	7	0	363	0	0	0	0	0	0					153	0	0																
2757205					CONF			15504	3202	3269	10676	0	0	0	0	false		0	0					3983		6578		4309			0	0	0	0										Consulting income	Dues and Subscriptions	Servicing expense	Intercompany services expense										
2758613	3520	0	0	0	CONF	1462	0	0	4717	4435	0	0	0	0	0	false	0	0	0	0	959	0	0	1988	0	722	0	2430	0	0	0	0	0	0					0	0	0	Income from fund investments			Software Amortization and Maintenance	Loan Processing Costs											
2759629	0	0	0	0	CONF	0	0	0	137	0	0	0	0	0	0	false	0	0	0	0	134	0	0	276	0	0	0	0	308	0	0	0	0	0					0	0	0				Other Professional Services												
2760232	0	0	0	0	CONF	0	0	0	517	0	0	0	0	0	0	false	0	0	0	0	304	0	0	1389	0	1350	0	0	0	0	0	0	0	0					228	0	0				Loan underwriting												
2764212			1292	741	CONF	1289				1833		0	0	0	0	false		0	0		568			1293			809				0	0	0	0					332			Loan fees				Pennsylvania Shares Tax											
2769570	0	0	0	0	CONF	258	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	172	350	0	0	0	0	0	0	0	0	0	0					0	0	0	Bank Owned Life Ins.															
2769954	0	0	209	0	CONF	179	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	566	0	341	132	136	0	0	0	0	0	0					0	0	0	Mortgage Fees															
2771694	1020	0	0	0	CONF	4756	0	0	3676	2230	0	0	0	0	0	false	0	0	0	0	612	0	0	4828	0	577	0	2213	0	0	-7756	-1931	0	0					0	0	0	Net fair value gains on loans carried at fair value			Third party loan origination expenses	Employee recruiting and development expenses		Capital contribution from holding company							National residential lending division		
2774707	0	0	0	0	CONF	429	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Participation Fees															
2775151	0	0	148	0	CONF	187	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	581	0	331	0	0	0	0	0	0	0	0					0	0	0	Trust Fees															
2775179	635	203	249	16	CONF	0	0	0	0	0	0	6500	0	0	0	false	70	0	0	20	221	29	97	1174	127	1248	206	102	659	1204	0	0	0	0					0	0	0							Add borrowed funds to capital to meet tier 1 ratio									
2775692	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	221	0	120	0	0	0	0	0	0	0	0					0	0	0																
2785477	309	0	0	0	CONF	106	0	0	0	320	0	66069	0	0	0	false	0	0	0	0	0	160	0	537	0	0	192	93	0	0	0	0	0	0				0	0	0	0	Loan Referral Fees				Prov of PA Shares Tax		Capital Contribution from Bank Holding Company									
2785646	761	0	0	0	CONF	0	0	0	685	0	0	7500	0	0	0	false	0	0	0	0	0	0	0	845	0	902	0	0	511	0	0	0	0	0					0	0	0				Software Maint & License Fees			Capital Injection from Holding Company									
2787770	757		281	79	CONF	198	267	111	792	886	694	0	0	0	0	false	111	0	0	9	452	36		2467	80	1947	219	245		106	0	0	0	0						19		Income on Appraisals	Business Online Service Fee	Inspection Fees	Franchise & Real Estate Taxes	Computer Software	Appraisal Fees										
2788656	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	118	0	0	863	150	640	0	0	0	205	0	0	0	0					0	0	97																
2791085	191	0	30	70	CONF	0	0	0	224	0	0	0	0	0	0	false	2	0	0	3	305	11	48	1735	30	20	291	79	9	72	0	0	0	0					222	0	78				Bank charges												
2791517	0	0	0	0	CONF	134	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	798	0	236	441	0	0	0	0	0	0	0					0	0	0	comml loan doc prep income															
2793593			219		CONF	170						0	0	0	0	false		0	0					433		220	251		234	388	0	0	0	0								other loan fee inc mtg loans HFS															
2794732	0	0	0	0	CONF	375	245	120	-250	0	0	30000	0	0	0	false	0	0	0	0	0	0	0	1076	0	0	0	284	0	0	0	0	0	0					0	0	0	Grant Income - CDF Treasury, SCACED, Solar (CF)	Gain on Loan Sales	MDI Commitment Income - JP Morgan Chase	Reimbursement of Cost Sharing with Parent Company			Parent Company Capital Contribution									
2796277	0	0	0	0	CONF	0	0	0	318	0	0	0	0	0	0	true	0	0	0	0	0	0	0	1594	0	0	0	0	0	0	0	0	0	0					0	0	0				Business and community development							RC-N COL A Line4: Past due limited to interest of $1.2k					
2797162	340				CONF	473						0	0	0	0	false		0	0					1584							0	0	0	0								Debit Card Settlement						To SV Financial									
2797210	0	0	0	0	CONF	428	0	0	112	0	0	0	0	0	0	false	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0					0	0	0	Retirement Services			Investment Services Expense												
2797359	0	0	0	0	CONF	117	0	0	598	0	0	0	0	0	0	false	0	0	0	0	265	0	0	869	0	0	0	662	0	0	0	0	0	0					0	0	0	Miscellaneous Income			Network Services												
2797724	28671	0	0	0	CONF	51911	44120	0	18959	9072	0	0	0	0	0	false	0	0	0	0	0	0	0	13874	0	0	0	0	0	0	0	0	0	0					0	0	0	Total R/E Income	Property Management Income		Software Expense	Bank Franchise & SCC											
2800491	275	0	132	0	CONF	0	0	0	0	0	0	0	0	0	0	false	98	0	0	0	176	39	51	951	234	1041	274	0	595	71	0	0	0	0					0	2	0																
2805535	251	0	23	60	CONF	146	0	0	66	48	0	0	0	0	0	false	65	0	0	0	0	0	0	430	145	0	0	0	211	97	0	0	0	0					0	85	28	RENT			STATE ASSESMENT	BANK S/C											
2805928	0	0	175	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	761	0	0	0	0	205	0	0	0	0	0	0	0	0		0	0	0																
2806635	432	0	210	0	CONF	504	148	0	376	171	230	0	0	0	0	false	31	0	0	8	0	22	24	556	69	1216	221	78	0	93	0	0	0	0					58	0	93	MORTGAGE BROKER FEE INCOME	MERCHANT PROCESSING INCOME		INTERNET BANKING FEES	ATM/DEBIT CARD EXPENSE	NON-DEPRECIATION SOFTWARE EXPENSE										
2806840	160	0	212	0	CONF	434	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	0	0	497	475	0	0	0	0	243	0	0	0	0	0					0	0	0	Mortgage Origination Fees						Parent Holding Company Capital Injection									
2806877					CONF	-323	-1564	516	10917	28748		0	0	0	0	false		0	0												0	0	0	0				0				GAIN ON AFS MARKET VALUE WRITE-UP	FMV ADJUSTMENT ON PORTFOLIO LOANS	Gain on OREO Sale	APPRAISAL FEES	LOAN EXPENSE											
2807173	0	0	0	0	CONF	174	0	0	0	0	0	1950	0	0	0	false	0	0	0	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0					0	0	0	Cares Act Refund						Capital Injection by Holding Co									
2808602	6169	0	0	0	CONF	10925	0	0	4503	0	0	1662	0	0	0	false	0	0	0	0	0	0	0	29400	0	11047	0	5018	0	0	0	0	0	0					0	0	0	Credit Card Fees			Credit Card Fraud Fees			Stock Based Compensation									
2809373	0	0	0	0	CONF	800	593	0	580	443	480	62	-500	0	0	false	0	-103	0	0	0	0	0	460	0	0	0	1016	0	0	0	0	0	0					0	0	0	Tax Prep Fees	Brand Advantage Fees		Software license	Tax prep expenses	Outsourced IT	Paid in Capital - NAH Stock - LTIP	Dividend to NAH				Audit Adjustments made in prior financials but not adjusted on the call report				
2811086	10	0	0	2	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	0	4	0	301	0	0	52	0	-3	15	0	0	0	0					0	0	0							Capital Infusion									
2815879	0	0	210	0	CONF	0	0	0	249	330	151	0	0	0	0	false	0	0	0	0	0	0	0	363	0	0	125	0	178	0	0	0	0	0					0	0	0				IT	Business Development - Sport Event Tickets	Acct. Losses										
2819167	2468	0	0	0	CONF	0	0	0	1942	0	0	10000	0	0	0	false	0	0	0	0	0	0	0	4684	0	4143	0	0	0	0	0	0	0	0				0	0	0	0				Loan Expense			Capital Contribution from parent holding company									
2819242	438	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	149	0	149	428	0	921	0	0	592	0	0	0	0	0					0	0	0																
2820604	791	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	437	0	0	0	270	0	0	0	0					0	0	0																
2823221	0	0	0	195	CONF	298	0	0	0	0	0	0	0	0	0	false	0	0	0	0	295	0	0	612	0	327	0	0	0	0	0	0	0	0					0	0	0	Profit Loss Other															
2826017	5027	0	0	0	CONF	1114	0	0	10644	6441	11776	0	0	0	0	true	0	-2728	0	0	0	0	0	0	0	0	0	6572	0	0	0	0	0	0					0	0	0	Service Fee Income with Affiliate			Shareholder Servicing Fee	Subadvisory Fee Expense	Technology					2. Additional other non interest expense - Investment Research - $4,732  4.c. During Q3 2022, Glenmede adopted a change in accounting principle to recognize all actuarial gains and losses arising from the periodic remeasurement of its defined benefit pension and postretirement plans immediately; this is commonly referred to as mark-to-market accounting. This change resulted in a cumulative effect adjustment that decreased beginning equity on 1/1/22 by $2.7 million, comprised of $11.4 million decrease in retained earnings, offset by increase in AOCI of $8.6 million.	Change in accounting principle: retirement				
2833882	0	0	342	0	CONF	242	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	831	0	0	359	0	0	0	0	0	0	0					0	0	0	late charges - loans															
2834759	0	0	0	0	CONF	1349	317	0	1554	0	0	0	0	0	0	false	0	0	0	0	0	0	0	4010	0	0	0	0	0	0	0	0	0	0					0	0	1010	Powersport Income	Bank Owed LIfe Insurance		Loan collection			Additional Capital									
2835103	472	0	161	65	CONF	0	0	0	150	409	0	0	0	0	0	false	76	0	0	0	0	0	87	1289	159	980	107	-2	175	131	0	0	0	0					0	0	0				Software exp	outside service fees											
2836306	0	0	225	0	CONF	0	0	0	316	190	173	0	0	0	0	false	0	0	0	0	113	0	0	341	0	0	0	0	0	0	0	0	0	0					0	0	0				Software License and Maint Fees	Miscellaneous Expense	Ohio Franchise Tax										
2838207	1442	0	0	0	CONF	0	0	0	1191	1801	509	0	0	0	0	false	0	0	0	0	0	0	0	799	0	0	0	0	0	0	0	0	0	0					0	459	0				Occupancy	Information Technology	Business Taxes										
2839053	0	0	201	0	CONF	84	0	0	105	0	0	0	0	0	0	false	0	0	0	0	90	0	151	309	0	0	0	128	0	0	0	0	0	0					0	0	0	Shared Services			Deferred Comp Expense - Directors								0				
2839790	743	0	0	0	CONF	1972	0	0	0	0	0	0	0	0	0	false	0	0	0	0	360	0	0	1240	0	0	0	0	0	0	0	0	0	0					0	0	0	Debit Card															
2845755	65	0	112	39	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	4	0	5	9	676	33	111	109	353	23	54	0	0	0	0					88	86	0																
2845782	0	0	0	0	CONF	0	0	0	1928	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Investment advisory & other service fees												
2847085	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	109	306	0	0	0	0	343	0	0	0	0	0					0	0	0																
2847142	0	0	0	0	CONF	1156	0	0	1159	0	0	18000	0	0	0	false	0	0	0	0	0	0	281	1637	0	0	0	0	0	0	0	0	0	0					0	0	0	Loan Fee Income			Software			Capital injection from HC									
2849285	0	0	0	0	CONF	0	0	0	375	0	0	0	0	0	0	false	0	0	0	0	0	0	0	819	0	388	281	0	0	0	0	0	0	0				0	0	0	0				SOFTWARE DEPRECIATION, LICENSE & MAINTENANCE FEES												
2849463	0	0	0	0	CONF	0	0	0	0	0	0	15000	0	0	0	false	0	0	0	0	236	0	0	621	0	0	0	0	0	187	0	0	0	0					0	0	0							First Capital Bancshares, Inc elected to invest $15mm into the banking subsidiary, First Capital Ban									
2849801	1216	0	569	399	CONF	1843	0	0	376	0	0	0	0	0	0	false	123	0	0	0	1289	0	0	3711	165	2151	655	0	1202	491	0	0	0	0	-2765	0	1500		358	0	0	Realized gain - closed hedge			Derivative loss - open pipeline												
2850722	0	0	0	0	CONF	218	0	0	69524	0	0	2061	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Customer service fee income			Affiliated fees			Capital contribution from parent									
2850768	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	171	0	0	360	0	0	258	0	0	0	0	0	0	0					0	0	0																
2855866	0	242	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1283	0	1412	0	0	0	0	0	0	0	0					0	0	0																
2857600	226	0	212	0	CONF	1443	0	0	0	0	0	0	0	0	0	false	0	0	0	0	234	0	0	631	0	0	0	0	0	0	0	0	0	0					0	0	0	Loan Fees															
2858492	240	0	121	0	CONF	0	0	0	300	0	0	0	0	0	0	false	114	0	0	24	0	14	23	1180	154	870	169	100	314	390	0	0	0	0					24	0	0				LOAN & COLLECTION EXPENSE												
2858960	0	0	0	0	CONF	8937	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	4972	0	77213	0	0	0	0	0	0	0	0					0	0	5026	Card payment processing fees															
2860039	0	0	126	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	75	0	0	259	0	155	110	0	0	0	0	0	0	0					0	0	0																
2860271	509	0	0	0	CONF	608	298	109	318	0	0	2500	0	0	0	false	0	0	0	0	127	0	0	586	0	0	0	252	0	0	0	0	0	0					0	0	0	Early Exit Loan Fee	Bayvoew SBIC Income	Letter of credit fees	Legal fees			Capital Injection									
2860459	1772				CONF	7965			3276	4373	1323	2000	0	0	0	false		0	0									2542			0	0	0	0								Credit Card Income			Shared Services	Application Sotware & Software Maintenance	Royalty Expense	Capital infusion from parent									
2861317	0	0	193	0	CONF	0	0	0	192	0	0	0	0	0	0	false	0	0	0	0	156	0	0	453	0	809	0	0	0	0	0	0	0	0					0	0	0				Card Processing Expense												
2867337					CONF	800			1779	1287	1021	0	0	0	0	false		0	0		412			1311		616					0	0	0	0				69				Swap fee income			Software expense	Loan-related expense	Miscellaneous operational expense										
2869162	0	0	0	0	CONF	419	0	0	302	413	0	107	0	0	0	false	0	0	0	0	151	0	0	692	0	457	0	0	0	0	0	0	0	0					243	0	0	MERCHANT PROCESSING FEES			RECRUITING EXPENSE	SOFTWARE EXPENSE		STOCK OPTION EXPENSE/TAX BENEFIT									
2871099	0	0	0	0	CONF	469	0	0	0	0	0	0	0	0	0	false	0	0	0	0	182	0	0	1243	0	1142	0	448	0	0	0	0	0	0					0	0	0	Realized gain on equity investment															
2871558	0	0	165	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	696	0	0	241	162	0	0	0	0	0	0					109	0	0																
2873598	458	0	0	0	CONF	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	0	0	0	731	0	0	0	496	0	0	0	0	0	0		0			0	0	266							Capital from parent holding company									
2877345	495		317		CONF	2839	710		142			4000	0	0	0	false	12	0	0		322			858	42		130			99	0	0	0	0								Gain on interest rate caps	SBIC investment income		Other Outside Services			Contributed Capital									
2877484	0	0	0	0	CONF	0	0	0	0	0	0	2000	0	0	0	false	0	0	0	0	0	0	0	192	0	0	0	116	0	0	0	0	0	0					0	0	0							Capital Injection from Alamerica BancCorp, Inc.									
2877831	195	0	101	51	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	106	0	0	285	0	363	217	0	0	0	0	0	0	0	0	0	0		0	0	0																
2877840	313	0	1199	194	CONF	8	234	0	1812	0	897	0	0	0	0	false	0	0	0	0	0	0	0	970	260	318	447	0	0	125	0	0	0	0					308	0	0	LOAN BROKER FEE	OTHER MISC INCOME		RENTAL EXPENSE		BANK SECURITY EXPENSE										
2880019	0	0	0	608	CONF	21092	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1463	0	0	0	2654	0	0	0	0	0	0				0	0	0	0	Service Partner Fees															
2881445	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	3479	0	0	0	8823	0	0	0	0	0	0	-71				0	0	0																
2882983	205	0	0	0	CONF	0	0	0	0	331	0	0	0	0	0	false	0	0	0	0	0	0	0	452	0	690	0	212	0	0	0	0	0	0					0	0	0					SOFTWARE											
2883971	165	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	-137	0	0	0	439	1161	0	63	0	0	318	106	0	0	0	0					0	0	0							Capital injection from holding company					Accountant drive adjustment affecting deferred tax	Impact of reclassification of security portfolio from AFS to HTM beg 11/1/2022			
2887399	114	0	0	0	CONF	201	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	295	0	138	0	0	0	116	0	0	0	0					0	0	0	Lender Risk Account															
2889227	0	0	191	113	CONF	233	0	0	297	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0		0	0	0	FX and Other Loan Fees			Computer Maintenance and Support												
2891622					CONF	-2335						0	0	0	0	false		0	0					2511		143		1399		708	0	0	0	0				0				Gains/losses on derivatives and hedges															
2897633	259	0	198	138	CONF	137	0	0	108	41	0	750	0	0	0	false	69	0	0	0	0	17	90	1090	78	1014	112	46	0	203	0	0	0	0					26	0	57	BOLI			Franchise Taxes	Correspondent Service Charges		Capital Injection from Holding Company									
2901558		175			CONF	628						0	0	0	0	false		0	0					424							0	0	0	0						118		Mortgage Dept Yield, Commission and Fees															
2903123	0	0	0	0	CONF	200	463	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1683	0	1145	0	0	0	438	0	0	0	0					0	0	0	Mortgage Loan Fee	Commissions on Insurance														
2905761	0	0	0	0	CONF	0	0	0	153	0	0	0	0	0	0	false	0	0	0	0	0	0	0	282	0	121	114	0	0	0	0	0	0	0					0	0	0				software licenses												
2907019	225	0	0	0	CONF	0	0	0	278	0	0	0	0	0	0	false	0	0	0	0	0	0	177	443	0	0	0	0	0	0	0	0	0	0					0	0	0				Network Services												
2907439					CONF	110			394	1181		30000	0	0	0	false		0	0					406				450			0	0	0	0								Lawsuit settlement			Network Administration	Mergers and Acquisition		Additional capital from holding company									
2909330	0	0	0	0	CONF	0	0	0	166	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				OCC Assessment												
2912750	66	0	95	38	CONF	0	0	0	0	54	0	0	0	0	0	true	13	0	0	0	0	0	0	266	22	0	121	22	0	41	0	0	0	0					0	0	59					DUES AND ASSESSMENTS						LICENSES AND TAXES  $35,858.72					
2913702	238				CONF				250	261		0	0	0	0	false		0	0		113			271		595					0	0	0	0											PC Banking	Debit ATM Card Processing		Capital Injection From Holding Company									
2914268	0	0	0	0	CONF	0	0	0	4086	1071	1202	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Investment advisory expense	Professional services	General admin & services charges										
2914727	0	0	208	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	300	0	448	164	0	376	0	0	0	0	0					0	0	0																
2915461	0	0	0	0	CONF	902	281	0	0	0	0	2263	0	0	0	false	0	0	0	0	362	0	0	6503	0	510	0	0	0	0	0	0	0	0					0	0	0	SBA Discount Accretion	Loan Document and Legal Fees					Downstream of Capital from Parent to Bank									
2916534	0	0	0	0	CONF	176	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	487	0	0	295	370	0	0	0	0	0	0					0	0	0	Loan Fee Income															
2916963	0	0	0	0	CONF	9738	0	0	13955	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Intercompany revenue share			Intercompany management expense												
2917184	49	0	90	0	CONF	12	11	0	275	37	3	0	0	0	0	false	28	0	0	3	399	10	19	0	19	11	0	0	0	23	0	0	0	0					8	0	15	EARLY WITHDRAWAL PENALTIES ON CDS	OTHER CUSTOMER SERVICE FEES		HOLDING COMPANY SERVICE FEES	OTHER OUTSIDE SERVICE FEES	CHARITABLE CONTRIBUTIONS										
